0,Id,Sentiment,Tweet
42,1258247676459651072,-0.0578125,"RT @stuartathompson: America's curve is flat! but take out NYC, Detroit and NOLA, and cases have been rising this whole time

the same thin…"
43,1258247690535809024,0.0,"@realDonaldTrump —Trump fired Pandemic team
—Trump removed infectious disease protections for nursing homes
—Trump… https://t.co/IYg8lfCRu9"
44,1258247691873554432,0.0,RT @AussieDebPeace: Lighting a candle for the recovery of all those with COVID-19 and for the comfort of those who are suffering either a l…
45,1258247691915669505,0.6,
46,1258247692368719872,0.175,RT @kmugova: @BeautyZhuwao @SenateForeign @WorldBank Hehehe you guys don't know how far these guys are willing to drive a narrative. Inzwai…
47,1258247692444147712,0.0,RT @JamesOKeefeIII: Here come the blue checkmarks! https://t.co/ehn4IW68ab
48,1258247692515528705,0.136363636363636,
49,1258247692397969408,0.0,Can she donate plasma to Ruth Bader Ginsburg? Are they a match? 🤞🏻 https://t.co/Nk9OYUhR81
50,1258247692574130177,0.114814814814815,
51,1258247692653920256,0.0,"RT @mystbabe777: @GetWisdomDude #ImpeachAndRemove
#Covid19
#WhistleBlower
70K and rising. https://t.co/upCzmGQ9yt"
52,1258247692779585539,0.0166666666666667,
53,1258247692532269056,0.0,@pahuwindia @PMOIndia @narendramodi @ArvindKejriwal @ipathak25 They don't even have an ambulance for Corona patient… https://t.co/xopXv52xuN
54,1258247692641284096,0.00909090909090909,"RT @ceciliakang: New: Desperate for Wi-Fi, Many Have Nowhere to Go but a Parking Lot. How Covid has exposed the still gaping digital divide…"
55,1258247692871966722,0.5,
56,1258247692741783553,-0.05,
57,1258247692934959104,0.05,RT @AmyMcGrathKY: I spent much of the day talking with Kentucky county clerks as to how their counties will be adjusting to election change…
58,1258247685577904131,0.0681818181818182,
59,1258247677642444801,-0.4375,
60,1258247692737630208,-0.25,"2020 is weird af

Coronavirus: Four-year-old llama named Winter could hold the key to a cure #Coronavirus https://t.co/tIF309TzMW"
61,1258247692121186304,0.25,RT @amyklobuchar: So on Frontier Airlines you now have to pay an extra fee to keep yourself safe from corona virus. As I said today at the…
62,1258247693081743361,1.0,
63,1258247692842676228,0.0,
64,1258247693165420544,-0.4,"RT @99freemind: VIDEO: Bill Gates says he's lost money on Green Energy investments BUT he's going to make up his losses with ""artificial me…"
65,1258247693341790209,0.0,
66,1258247693354270720,-0.03125,"RT @PKhakpour: Seoul with over 9 million people (basically close to NYC at over 8 million), also extremely dense &amp; with a major subway syst…"
67,1258247672714027010,0.0,
68,1258247674165448706,0.0931818181818182,
69,1258247681417392128,0.2375,
70,1258247693488586760,0.1,
71,1258247690934054912,0.0,"RT @vishalpanchal85: The #coronavirus is keeping employees away from offices and factories, and triggering furloughs and layoffs, instantly…"
72,1258247693639380992,-0.5,
73,1258247693513699330,0.2,
74,1258247693610164226,0.466666666666667,
75,1258247693614407681,0.4,
76,1258247693702488064,0.2,
77,1258247693769433094,0.0,
78,1258247693815570432,0.0,RT @giasison: Focus on solving COVID and save people’s lives and their livelihood!
79,1258247693794762752,-0.1,"RT @MigrantFreedom: ""I think I will get PTSD and will need treatment after everything I've lived through at Otay Mesa Detention Center.""

-…"
80,1258247692305592320,-0.0777777777777778,"RT @anniezaidi: ""The Indian Council of Medical Research (ICMR) has turned down the Narendra Modi government’s “request” to conduct research…"
81,1258247693983498240,0.227272727272727,"RT @MaddowBlog: ""As of Monday, 192 inmates had tested positive, including 66 who had symptoms, according to Department of Correction statis…"
82,1258247694058950663,-0.25625,
83,1258247694176473088,-0.5,
84,1258247694230990848,0.0,"RT @CouRageJD: The CouRageous vs Coronavirus Final Numbers:

$512,276.27 raised for the CDC Foundation
10,226 individual donations
$50.09 a…"
85,1258247693257891840,-0.05625,"Due to current #COVID19 restrictions, we ran the 1st stage of Wide Bay Burnett regional plan consultation entirely… https://t.co/fyLvTYmlUe"
86,1258247694641848320,0.255,RT @GaetanBurgio: This is a very much unconvincing evidence of a first #COVID19 case in December 2019 in France without having traveling to…
87,1258247694742675456,0.0,
88,1258247694503383040,-0.0242424242424242,
89,1258247694730092544,-0.125,"RT @JoeBiden: We can't host any in-person events due to COVID-19, but that won't stop me from hitting the campaign trail—virtually, of cour…"
90,1258247694667005952,0.0,RT @jwdwerner: This is a valuable thread about the various forecasts for infections and deaths
91,1258247694742675456,0.0,
92,1258247694772043776,1.0,RT @abikedabiri: Welcome home ! NCDC officials addressing stranded Nigerian returnees from Dubai. They will be proceeding to a location for…
93,1258247673959849984,0.0,RT @Etm114E: Editorial: We have been patient. But Gov. Pritzker is moving the goal posts. - Chicago Tribune https://t.co/ckNW97iXqA
94,1258247694306418688,0.4,"RT @davidwaskow: Why NDCs now? Important take. 

How countries’ climate ambitions can support a sustainable recovery from COVID-19 (Coronav…"
95,1258247694209802246,0.5,RT @PARADlSU: here is my little infinity pool i worked on today 😇☺️ #ACNH #ACNHDesigns #AnimalCrossingNewHorizon #AnimalCrossing https://t.…
96,1258247694893473798,0.125,
97,1258247694818127874,0.25,
98,1258247696692867072,0.0,"$TBPH Earnings Intelligence Analysis of recent earnings identified Theravance Biopharma, Inc (NASDAQ: TBPH ) busine… https://t.co/pZrHPJ9LVI"
99,1258247696680275970,-0.05,
100,1258247696785137664,0.0454545454545455,"RT @ThesisPi: The UCP's new messaging about 'coming together' while we're being told to stay apart is likely to cross some wires.

#cdnpoli…"
101,1258247696764170240,0.0,RT @brandondarby: What do we do now with Coronavirus?
102,1258247696747552768,-0.14,"RT @lizzienugent: My elderly next door neighbour was in hospital for the last few months (non-Covid related), unable to see visitors. She w…"
103,1258247696504193024,0.433333333333333,"Need a strong business support while riding out the COVID19 pandemic?
Check out the Silver Spring Chamber of Commer… https://t.co/DJPsbDZp1U"
104,1258247696923623432,0.0,
105,1258247696936243203,0.2,
106,1258247696932110337,-0.0444444444444444,
107,1258247696961470465,0.0,
108,1258247697087238144,0.5,"RT @nedprice: ""Mr. Trump twice declined suggestions from his team in January to press Mr. Xi for more transparency about the virus’s causes…"
109,1258247697447952384,0.0,"RT @nursemidwife: Can you say ""blackmail""?"
110,1258247697594646528,0.5,"RT @PDChina: Latest report of US CDC, authored by Anne Schuchat, the No.2 CDC official, admitted that US missed chances to contain #COVID19…"
111,1258247697687076864,-0.1,"RT @NewDayForNJ: BREAKING:
#COVID19 jail outbreak where salon owner Shelley Luther is sent BUT sex offenders/violent criminals released so…"
112,1258247697766576128,-0.05,"RT @GregAbbott_TX: No one should forfeit their liberty and be sent to jail for not wearing a mask. 

I’ll make further announcements about…"
113,1258247697414467584,-0.1875,"#OPINION As we enter another month of COVID-19 restrictions, it’s no wonder business leaders are going a little “co… https://t.co/rQuo93URNI"
114,1258247697724833794,-0.3,
115,1258247698068541440,0.0,"That's the Democrat way.

Business owners are not as likely to vote for Democrats as criminals are. https://t.co/VoUNBrYGg2"
116,1258247697825480704,0.158928571428571,"URGENT HELP: crisis support hub @ #SunshineCoast Stadium

Right now our Stadium is a help hub offering:
🧦 clothes w… https://t.co/qk5GgL6XKX"
117,1258247698408448000,0.5,"RT @UN: During Ramadan, @UNRWA is sending trucks door-to-door with food assistance in Gaza. 

More on their work to support Palestine refug…"
118,1258247698303430657,0.25,＼ #ほっともっと新から揚弁当対決 ／選んだのは #やっぱり王道 「新・から揚弁当」 @hottomotto_com をフォロー＆指定ハッシュタグ投稿でほっともっと電子マネー5000円分（20名）当たるキャンペーン中✨詳細こちら… https://t.co/UxTHaUKgkL
119,1258247698395824128,-0.1,RT @RachBlevins: Both the fines and the jail time will also take this mother away from the children she was attempting to provide for in th…
120,1258247698232291329,0.133333333333333,
121,1258247698295197703,0.246060606060606,
122,1258247698383339522,-0.105555555555556,"RT @bobby_campbell: Chromatica
May 29, 2020
@ladygaga 
https://t.co/uCZuxIZCp4 https://t.co/CMMG8HHZYk"
123,1258247698840518657,0.0,
124,1258247698853093377,-0.0333333333333333,
125,1258247698890674179,0.0,if u dont remember ariana grande dating jai brooks ur not an og
126,1258247699108945921,-0.6,
127,1258247699046031360,-0.4,RT @anactualwalnut: WHAT THE FUCK DID I SAY https://t.co/uMPWujNRO7
128,1258247699217780738,0.0,
129,1258247699146702850,0.7,
130,1258247699301896192,-0.4,https://t.co/n0i0RxdCnB US Pres. Trump: Coronavirus is worse 'attack' than Pearl Harbor
131,1258247699452891136,0.0,"RT @rafaelm40705547: #Trump2020, #BuildTheWall, #DrainTheSwamp, #Conservative, #MAGA, #KAG, #VETS, #COS, #GoBuckeyes! #FairTrade, #StopTheC…"
132,1258247698618220544,0.33,What is it like to be a farmer in a covid reality? Find out and learn more about #hemp farming in today's episode o… https://t.co/wa05msGNAU
133,1258247699683475459,0.0,
134,1258247699855540234,0.2,
135,1258247699826192384,0.0,RT @TeamTrump: Senior Advisor @jaredkushner pushes back on criticism of his volunteer coronavirus response team helping the administration…
136,1258247699888893952,0.9375,RT @AzlinNatasya: My nikah didnt go the way I wanted it to be because of this Corona thingy but my makeup turned out good! So happy! 🥺 http…
137,1258247699821768711,-0.714285714285714,
138,1258247700170113024,-0.038888888888888900,@jeenalgala @themaskbeneath Doing all sorts of drama to divert the people from the real issue and keeping them enta… https://t.co/Dobqp3EIuX
139,1258247700555763712,0.0,"RT @MahantMochan: #NarasimhaJayanthi पर आपसबको मंगलकामना।Bhagwan Narsingh,incarnation of lord Vishnu will definitely bless #MotherEarth to…"
140,1258247700644052998,0.0,
141,1258247700744560641,0.1,
142,1258247700769918976,0.4375,I've always like Llamas. True stories! https://t.co/augv6hcGFd
143,1258247700987904000,0.198611111111111,RT @Amy_Siskind: Don’t know how these Republican leaders think they will be able to hide the death count for long. Not hard to analyze # of…
144,1258247700991979521,0.292857142857143,
145,1258247701289984001,0.0,
146,1258247701243875330,0.109090909090909,
147,1258247701944307712,0.35,"RT @Sc_Meerkat: @asianick85 @johnfund @DanielJHannan If this https://t.co/IJMzi4VNde is true, the lockdown was for nothing."
148,1258247701818478598,0.0,
149,1258247701885566976,0.2,"RT @MZHemingway: The cry from a journalist of ""You were prepared for that!"" as she walks off is really one for the ages."
150,1258247702132822016,-0.2,"RT @TheDemCoalition: ""His incompetence and malice are leading to countless unnecessary deaths. He must be brought to justice.""

#ShitholePr…"
151,1258247702095118336,-1.0,This is terrible ! 😭 https://t.co/llKlRthWZu
152,1258247702283984903,0.5,
153,1258247702103506944,-0.1,"UNIZIK dismisses don over alleged discovery of COVID-19 drug Management of the Nnamdi Azikiwe University, Awka, Ana… https://t.co/GETLETAcEm"
154,1258247702430842880,0.0340909090909091,RT @TIME: French scientists say they may have identified a possible case of the new coronavirus dating back to December — about a month bef…
155,1258247702183198720,0.0424242424242424,"A tale of two cities: how @NYCMayor's New York police enforce social distancing by the color of your skin.

How are… https://t.co/FZPsW4wkjy"
156,1258247702556610560,0.6,RT @Luci_Fer_Nandez: @RedCross @DNC @TYT @CNN @BernieSanders @JoeBiden @POTUS @KateBrownForOR this is a 1+1=2 kind of idea RedX. You need b…
157,1258247702673948675,-0.125,
158,1258247702774759427,0.0,
159,1258247702917218307,0.3375,
160,1258247702963318784,0.2,"RT @MZHemingway: The cry from a journalist of ""You were prepared for that!"" as she walks off is really one for the ages. https://t.co/JcVMA…"
161,1258247703210967041,0.5,
162,1258247703051599872,-0.455555555555556,"It's clear..

Stupid, idiotic people not listening to the science

#CoronaVirus
#Reopening

https://t.co/8wMJPPqc31"
163,1258247703332442118,0.0,
164,1258247703210995713,0.0714285714285714,
165,1258247703370350592,0.05,"The Feds are trying to threaten action against the companies to stay open but they don't have workers so 😭😭. 
https://t.co/GQt6ScQzbg"
166,1258247703630352385,1.0,
167,1258247703626203136,0.0,"RT @weedstreet420: Cannabis companies are seeing a quarantine-fueled edibles boom
https://t.co/eiAJi5viPo"
168,1258247703705706499,-0.375,
169,1258247703701737472,-0.166666666666667,
170,1258247703517167616,0.0,Watch “PLANDEMIC (pt. 1 Judy Mikovits)” by @AkiraChanArts on #Vimeo https://t.co/aEkBP4sdmL #COVID19 #lies… https://t.co/LfTOrYQNS2
171,1258247703995330560,0.285714285714286,💯he right https://t.co/zFIEC6j71Z
172,1258247704054022144,0.2,"RT @MZHemingway: The cry from a journalist of ""You were prepared for that!"" as she walks off is really one for the ages."
173,1258247704565743616,0.0,RT @KanchanGupta: How @smritiirani led from the front to push up the production of PPE by roping in the textile industry. Today #India is w…
174,1258247704519430145,0.285714285714286,
175,1258247704498434053,0.375,
176,1258247704658010112,0.192307692307692,"RT @NirbhedNGO: Distribution of Raw food at different locations with the help of volunteers.....
More the number of Volunteers more people…"
177,1258247704704057344,0.0,"RT @LuisdeLeon15: THREAD: Gyms, exercise facilities and exercise classes may reopen on May 18 at a 25% occupancy. 

Gym owners should follo…"
178,1258247704888537088,-0.0333333333333333,"RT @SenSanders: A Native American health center asked for medical supplies and got body bags instead.

Is this what America is about?

Nati…"
179,1258247704674779140,-0.244140625,
180,1258247704947367937,0.192307692307692,
181,1258247704309891072,0.0,"RT @MRogersRN: Don't salute me during #NursesWeek

Don't thank me for my sacrifice

Don't call me a hero

Instead, listen to us. Heed our w…"
182,1258247705177944064,0.0,RT @senatemajldr: The Senate is not going to let either the coronavirus or reflexive partisanship stop us from doing crucial national busin…
183,1258247701713637376,0.333333333333333,"Just like food, FACTS are essential supplies.

More than ever, we need facts.

More than ever, we need… https://t.co/tQyiAgp3cV"
184,1258247705358295040,0.0,RT @TC1776: Well I’m going to tell you I don’t trust the pinball wizards for one thing. I’ll take the South Korean for 5000 !
185,1258247705610125312,0.0,I hope at the Columbus Ohio COVID-19 hotline.
186,1258247705563787265,0.5,
187,1258247705534570502,0.0,
188,1258247705559777280,0.0,RT @stuartdhughes: The @telegraph reports that an emergency shipment of medical gowns flown from Turkey by the RAF has been impounded in a…
189,1258247705836482561,0.0,
190,1258247705391804416,0.35,RT @JoshuaAtLarge: Did the elected officials of Ventura County California really say they are going to forcibly remove people who test posi…
191,1258247705853394944,-0.4,"RT @VikramS77061971: #स्टेट_मेरिट_पुलिस_भर्ती_2018
Honorable Chief Minister, you are the messiah of the poor, listen to the voice of the po…"
192,1258247705882697731,0.0,
193,1258247705886851073,-0.125,
194,1258247705127784448,0.6,
195,1258247705597480961,0.128787878787879,
196,1258247706125824000,-0.466666666666667,RT @engagedpractx: Countries that failed to take timely preventive action now seem awfully concerned to identify country sources... https:/…
197,1258247706339733506,0.08,
198,1258247706528661504,0.0,"RT @JamesOKeefeIII: “According to investigators, and you can hear the interviews, a @CBSnews segment featuring a Michigan healthcare facili…"
199,1258247706625150976,0.0,"RT @davidhogg111: Sending my deepest thoughts and prayers 

https://t.co/JerIMzYI97"
200,1258247706612338688,0.0611111111111111,"Despite ‘spikes’ in the past few days, Victoria still has only 105 active #coronavirus cases. Out of 5 million peop… https://t.co/lxgCPshabm"
201,1258247706570612739,0.136363636363636,
202,1258247706775969800,0.117857142857143,"15F2B9FB :参戦ID
参加者募集！
Lv200 ジ・オーダー・グランデ
https://t.co/hry963mCmR"
203,1258247706763386881,0.0,
204,1258247707031977989,-0.05,
205,1258247706977460230,0.0,
206,1258247707023552514,0.283333333333333,
207,1258247707178577920,0.0019047619047619300,"RT @COsweda: Thread

It's very important that people NOT BE STUPID right now.

I just heard on the radio that "" @realDonaldTrump used this…"
208,1258247707153571840,-0.05,
209,1258247707300376577,0.318181818181818,
210,1258247707241537536,0.0,
211,1258247706985803777,0.202840909090909,
212,1258247707354857472,0.333333333333333,"RT @JM_Scindia: With quick enforcement of lockdown and bold measures taken under the leadership of PM @narendramodi, the government has pro…"
213,1258247706176155648,0.25,and this is the end result of having a racist dickhead as president of the united states.  i've never been more ash… https://t.co/EQqE9bVZw1
214,1258247707606450178,0.0,
215,1258247707602362368,0.257575757575758,
216,1258247707757547520,0.0,"Washington Post Writer Praises Andrew Cuomo on Coronavirus for ‘Science,‘ Ignores Nursing Homes https://t.co/AYaVtaDmy8 via @BreitbartNews"
217,1258247707996626945,-0.5,
218,1258247708235624448,0.0121212121212121,"RT @WebMD: As more evidence emerges that COVID-19 is tied to an increased risk of dangerous blood clots, new research suggests that giving…"
219,1258247708495626240,0.0,"RT @AFPphoto: #Coronavirus #COVID19
#Brazil - Brazilian Amazon mayor pleads for world help on virus.
📸 Ricardo Oliveira #AFP
https://t.co/S…"
220,1258247708625772544,0.0,"RT @CouRageJD: The CouRageous vs Coronavirus Final Numbers:

$512,276.27 raised for the CDC Foundation
10,226 individual donations
$50.09 a…"
221,1258247708617461769,0.2,
222,1258247708705341441,-0.05,
223,1258247708684488704,0.0,"@UNYPA1 @GlobalFund In addition to this period of the #COVID19 pandemic, the relief aid (food aid) that is provided… https://t.co/xkMTlS0RMs"
224,1258247708588019713,0.0,
225,1258247708952989698,0.1,
226,1258247708969586690,0.0681818181818182,
227,1258247708982337536,0.0,HOUSING SECRETARY ROBERT JENRICK SAYS A FURTHER 649 PEOPLE HAVE DIED WITH COVID-19 BRINGING THE TOTAL NUMBER OF DEA… https://t.co/EjHh9GwUmP
228,1258247709011652610,0.0,
229,1258247709007515648,0.0,"Cuba in favorable range on COVID-19 evolutionary curve, but strict preventative measures remain in place › Cuba › G… https://t.co/35EkZ7JT9M"
230,1258247709187661829,0.1,
231,1258247709242392576,-0.36666666666666700,
232,1258247709510656002,-0.205,
233,1258247709817016320,0.0,NFL outlines protocols for teams to reopen facilities amid novel coronavirus pandemic https://t.co/zSAO6jIbI6
234,1258247709976215553,0.0,
235,1258247710068494336,-0.325520833333333,Why does American white supremacist media @CNN @MSNBC @NBCNews @ABC @CBSNews along with the @GOP @GOPChairwoman… https://t.co/OceuKzokJQ
236,1258247710395817984,-0.2,"RT @maddow: ""Seventh JBS Greeley employee dies from COVID-19""

Seven dead now.

This is one of the plants they just re-opened without agree…"
237,1258247710324469766,-0.113492063492064,
238,1258247710659842048,0.0,RT @NBCNews: The IRS on Wednesday updated its website to say that people who have died do not qualify for the coronavirus relief payments a…
239,1258247710714597376,0.0,"RT @CNN: Covid-19 is changing the daily lives of people around the globe, but even so, it must note stop women from acquiring contraceptive…"
240,1258247710768893952,0.195454545454545,RT @RandPaul: Fauci said he's 'willing to bet anything' that people who recover from the new coronavirus are 'really protected from reinfec…
241,1258247710693457920,0.35,
242,1258247710865387520,0.285714285714286,"RT @joncoopertweets: ""I'm putting my life on the line every day to do this, and it's just blowing my mind right now that they are not appre…"
243,1258247710920097792,0.0,"RT @DrTsion: The last time we didn’t listen to @WHO to prepare for a pandemic, look what happened all over 🇺🇸. Now @WHO warns “against lift…"
244,1258247711024807941,0.0,
245,1258247710932717569,0.0,"いたいゲージュツ！！
ひどいゲージュツ！！　《チェキダ》"
246,1258247711033360386,0.202840909090909,
247,1258247710567694337,0.42857142857142900,
248,1258247711167442946,0.211904761904762,
249,1258247711339446272,0.0,Day fifty-one. #covid19 #pandemic #stayhome #california https://t.co/F8lsnjPD24
250,1258247711599411202,-0.0777777777777778,RT @purinharumaki: 鉄棒 https://t.co/DsCe38Al0s
251,1258247711523917824,0.0,@caitrionambalfe Please RT and donate if you can. Ireland gives back to Native Amerucans who helped the Irish peopl… https://t.co/cPZxoEnF64
252,1258247711863631872,0.0,"RT @whoskj2: Health Minister says patients reacting late.

Govt was making fun of @RahulGandhi, dismissing Corona scare, organising Trump s…"
253,1258247712010469378,0.0,
254,1258247712048373760,0.0,"RT @SafetyPinDaily: Majority of Americans say Donald Trump's coronavirus response is ""erratic"": Poll || Via: Newsweek https://t.co/eFYYPtRL…"
255,1258247712077725696,0.0,RT @KingsPropertyL1: Tastefully built Five bedrooms luxury detached duplex in ikota Estate #Lekki Title is Governor consent. Price; 70m ask…
256,1258247712044134408,0.271785714285714,
257,1258247712052596737,0.0,
258,1258247712115429378,0.0,
259,1258247711335362561,0.104166666666667,
260,1258247712383709187,-0.05,
261,1258247712396304386,0.0,
262,1258247712425693184,0.0,"RT @GlobeOpinion: Did you see @ProjectLincoln’s ad on @realdonaldjtrump’s response to the #coronavirus, the one he tweeted about at 1 a.m.?…"
263,1258247712518135815,0.0,@gwiyeosang GOOD NIGHT AND SLEEP WELL!!
264,1258247712618749955,-0.4,
265,1258247712773943296,-0.025,
266,1258247712727724032,0.0,RT @rohini_sgh: And not Gujarat because it’s BJP ruled?
267,1258247712597667843,0.291666666666667,
268,1258247712870469632,0.136363636363636,"RT @ESA_EO: Agriculture, transportation, water quality: these are just some of the areas affected by the #COVID19 lockdown. 
A new @esa/@EU…"
269,1258247712908218369,0.7,
270,1258247712979517441,0.133333333333333,
271,1258247713084198918,-0.0869318181818182,
272,1258247713273122816,0.5,RT @Wafunya: The fight against COVID-19 is challenging to America because airstrikes can't be involved.
273,1258247713314897921,-0.23125,
274,1258247713315082241,-0.133333333333333,
275,1258247713268867072,0.175,
276,1258247713335857152,0.184090909090909,"RT @dmills3710: “Stay Safe, Stay Out of New York for Your Healthcare; Complete Medical Mismanagement - COVID Patients Being Murdered,” Says…"
277,1258247713344258050,0.0,
278,1258247713499439104,0.163636363636364,RT @delbigtree: WHAT WOULD YOU DO if your six year old son or daughter tested positive for COVID19 and was taken from your home to a quaran…
279,1258247713604333568,0.2,"RT @Barnes_Law: The real killer is the shutdown. #COVID19
https://t.co/uZRMZwuzQ9"
280,1258247713352810502,0.0,
281,1258247713851752450,0.0,RT @IGY______777: 九州各県における権限の大きさ順位を表にしてみました(偏見あり) https://t.co/S2ZuRk8Q5f
282,1258247714132746240,0.0,"RT @letstalkbscs: What Jacinda wont tell you....
Study reveals most critically ill patients with COVID-19 survive with standard treatment |…"
283,1258247714267107328,-0.35,"RT @MakeMyDay2020: This ""CLOWN"" Judge didn't have a problem , Letting convicted felons out of jail , Because he was afraid the hardened cri…"
284,1258247714279616513,0.25,
285,1258247714346803200,0.25,RT @Carmine_Zozzora: How many thousands of COVID-19 deaths in the U.S. resulted from the media and left’s calls to ignore the threat and in…
286,1258247714501951488,0.0,"RT @McCannCaseTweet: If you do anything today...PLEASE watch this.

Doctors are speaking up everywhere

Not endorsing it..it’s up to you to…"
287,1258247714577539072,-0.5,RT @ThatTimWalker: What Johnson will have to say on #COVID19 will be totally irrelevant. He isn’t in control of events now.
288,1258247714309013504,0.166666666666667,"If #spartans were killing 1,000 people a day in this country, and that number could jump to 3,000 the more that peo… https://t.co/hS1CDd0UsN"
289,1258247714678214657,0.0,
290,1258247715248455680,0.591666666666667,RT @achyuta_samanta: It isn't an easy task. We owe them a debt of gratitude. KIMS has been successful in treating all the COVID-19 patients…
291,1258247715273740289,0.0,
292,1258247715231842305,0.0,
293,1258247715353321472,0.0,"RT @nytopinion: Will Americans just get used to coronavirus-related deaths? It's happened before, @cwarzel writes: Look at the response to…"
294,1258247715504508928,0.0,Congratulations(?) AB had done &gt;176K #COVID19 test which would be about 4% of the population.
295,1258247715558961152,0.0303030303030303,"RT @maddow: ""Nearly half of the employees of a Utah County business tested positive for COVID-19 after the business instructed employees to…"
296,1258247715655430146,0.0,"Me notou, agora vou dormi"
297,1258247715311452160,0.166666666666667,"Covid 19 Death Comparison: Singapore Vs Malaysia

Singapore # cases: 20,198: Deaths: 20
Malaysia # cases: 6,428: De… https://t.co/cQ6sPgXfrM"
298,1258247715806277632,-0.36031746031746,"RT @SuMoh7: ""The 88% statistic is deceptive because patients developing severe respiratory failure from COVID can be sick for a long time,""…"
299,1258247715965685760,0.0481481481481482,"RT @ChuckCallesto: BOOM: AG Barr orders Justice Department to take LEGAL ACTION against ""overbearing"" coronavirus restrictions handed down…"
300,1258247715911356418,-0.23125,
301,1258247716020183042,-0.10625,
302,1258247716158627840,0.0,"RT @rapplerdotcom: Taiwan has become a model for its swift response to the coronavirus outbreak, with just 6 deaths despite its close proxi…"
303,1258247716355878914,-0.5,
304,1258247716334735360,0.0,
305,1258247716607528960,0.744444444444445,
306,1258247716574040065,1.0,
307,1258247716594872322,0.0,
308,1258247716662136835,0.0,
309,1258247716796153856,0.0,"RT @nsouthern95: Despite Breaking Quarantine with COVID, CNN's Cuomo Has Audacity To Insult People in Park https://t.co/7AY0ki7enx"
310,1258247716854956033,0.0,
311,1258247716897009665,-0.15,
312,1258247716876009472,-0.4,
313,1258247716947230720,0.0,Nurse Fires Back At White House Reporter Who Shamed Her For Not Wearing A Mask https://t.co/8KVAYo4tav via @dailycaller
314,1258247717064761346,0.0,
315,1258247717144444928,-0.0126984126984127,"RT @MailOnline: A single cough can travel almost DOUBLE the strict COVID social distancing advice, study shows https://t.co/xSqcBuUnjx"
316,1258247717295280129,0.0,
317,1258247717345726464,0.0,
318,1258247716754395137,0.1,
